-4.596381907067569328e-01;-1.061575303000490633e+00
5.826709361172522916e-01;2.667747629262385844e-01
5.733748459522096663e-01;1.002221665203270273e+00
-4.046493387727466695e-01;-3.794410841396456124e-01
1.308222879722496963e-02;8.293016122627523412e-01
2.794377357182014077e-01;-1.894861566392367080e-01
-1.103639167088696027e+00;-7.096810819799375114e-01
-1.106610306142292027e-01;-1.525575376698822851e-02
3.405963726655814039e-01;7.659505122248840836e-01
1.489777665123332706e-01;6.570818987686728452e-01
-4.568786456569540882e-02;2.845564172132863390e-01
-1.272212962883589871e+00;-1.437972921647167501e+00
3.300951980311145895e-01;8.571556830712458996e-01
3.265536863099265386e-01;-2.371963195817947470e-02
1.361389441949595103e+00;1.183997652482722707e+00
4.752336511334216973e-01;1.212143621137080851e+00
-5.472758926776744026e-01;-1.772034440159389324e-01
-1.141733613231566524e+00;-8.661500562280780580e-01
-1.097875701806796611e+00;-1.225913529067036434e+00
4.841427023560175846e-01;6.317655671162886177e-01
-5.967582238401249184e-02;-2.322167124354346801e-01
3.882858048917606220e-01;6.271191602585706182e-01
1.377174656667568442e+00;1.465089272225494677e+00
1.181474111396040749e+00;5.399705961140233157e-01
8.095256625074057633e-01;3.217968119538203164e-01
5.036084281825254916e-01;1.352841217748557423e-01
8.412810636606098402e-01;1.003904262308026096e+00
-1.743968730516990640e+00;-1.891617784015219961e+00
3.974024252807319413e-01;1.883524038294363268e-01
-1.086274003630469442e+00;-1.463341519376210265e+00
-3.857269440694877094e-01;-1.251185382605215946e+00
-3.832394675573498333e-01;-4.211196684015233171e-01
-6.769647552823635506e-01;-6.680084871109066569e-01
-1.233209908448979625e-01;-2.502384572286713293e-01
1.369830170357090759e+00;1.658351340715242150e+00
6.192582345761561691e-02;5.734820237485982464e-01
-4.601431784387184920e-01;-1.752653923335781849e-01
3.366517147294255663e-01;-1.211014070122216901e-01
-2.777056851011953653e-01;-9.983207562254778344e-02
2.621828504674620364e-01;1.688542845540647597e-01
5.463741092171715552e-01;8.992296452885980562e-01
-7.002425579457502991e-01;-3.343336542058413796e-01
-2.679831306519919187e-01;-2.572180682725422884e-01
1.088183337230318459e+00;9.797504059479452687e-01
-1.155701181998151750e+00;-7.028998022169464788e-01
5.952094953997588700e-01;-1.478259143780639440e-01
2.004692837117168391e+00;8.971253792032301000e-01
-1.195582663413925495e+00;-1.142391587425260813e+00
-1.583750253832136856e+00;-1.019963007844138181e+00
2.945820028521369260e-01;3.450115582376139106e-02
9.696355452818089526e-01;1.129193527611280640e-01
-3.956658100490856311e-02;-4.847070378538725355e-01
-2.310779956532611201e-01;-3.410140107602454007e-01
1.519309122608889506e-01;3.643649645323531194e-01
-5.925611508297503605e-01;-1.683315276305152319e-01
6.571348726960369868e-01;6.020908296486778832e-01
-1.972241067292505035e+00;-2.154994511546523661e+00
2.289863329422121840e-02;2.390734435859155627e-01
-1.553954643695781845e+00;-2.120542856112722419e+00
-1.163367894441841521e+00;-1.085617078138547020e+00
5.167223615368102818e-01;1.113708792859981811e+00
-1.275774773698269193e+00;-1.038704392055970205e+00
1.023158642414639052e+00;5.594570657868166430e-01
-4.672000589459455178e-01;-4.728197224762153428e-01
-8.857503577117832316e-01;-8.321499929224549508e-01
-1.304319811790052519e+00;-1.526239188085570353e+00
-9.235345107705678069e-01;-9.494884052923627804e-01
2.619374350313961042e-01;5.958472697921149974e-01
7.431379348655015038e-02;-1.767237446867076303e-02
-7.840708010816380691e-01;-1.241122188466290188e+00
-1.031814842092035611e-01;4.657728321301709412e-02
-1.777457567563349494e+00;-1.343555496348752820e+00
-1.024913887037645771e-01;-5.995751270312713599e-01
-1.801102949590519753e+00;-1.868338205333095470e+00
-8.146575425942380599e-01;-5.194697039303444175e-01
-6.620020996276109182e-01;9.431658600606160348e-02
5.110592823338108159e-01;8.441071423538065721e-01
-3.222331671996385705e-01;-8.882561076849471160e-01
7.781628201121943977e-01;5.001932291558220944e-01
5.261284630928528827e-01;1.059328777567634106e+00
8.874513387914938489e-01;8.826635297558866888e-01
-8.058896506249594305e-01;-3.992670100214550932e-01
3.146621892611948385e-02;-1.146388788743024356e-01
-3.509262506334692722e-01;-4.779879631796329353e-01
-7.253687438565570300e-01;-7.770981449314154910e-01
-4.753192639193801194e-01;-4.905806424296366708e-01
8.653799167319154995e-01;1.004997994551084295e+00
5.243450067986598073e-01;8.023556233744124633e-01
1.256460178650314008e+00;1.550917320435613034e+00
-5.737853423519145846e-01;-7.029888336905969481e-01
9.555003231819836351e-01;1.364828553761199270e+00
3.873013865076160855e-01;3.187062830470132613e-01
-1.316834741896857341e+00;-1.375723712174308000e+00
1.013963375549970625e+00;6.601945552318906341e-01
-7.392727805763339710e-02;-5.477252946791536514e-01
-7.118647899550398783e-01;-1.444610916127007316e+00
8.710103365914144413e-02;5.597724819677492997e-02
1.355272169374919011e+00;1.808533843719779766e+00
1.047422800707256130e+00;9.736122729492371342e-01
-1.416244652550690653e+00;-1.180110539193381936e+00
-2.802463472832595337e-01;-5.197014192333355709e-01
2.430700400426425212e+00;2.438861940469242207e+00
-1.067781104764566669e+00;-9.379744793408596459e-01
2.553049142647088487e+00;2.367597665221432557e+00
7.829642646145426044e-01;5.775104179480962108e-01
1.065800889136193197e+00;8.291939252267178651e-01
-9.038967419455226082e-01;-1.246051533439627157e+00
1.452733633057150808e-01;5.717376134857213854e-01
8.727904834949175017e-01;1.299971925619648472e+00
4.205981201427104743e-01;3.714120756441622317e-01
3.527657991734743925e-01;-2.811785522873438276e-02
4.330702783930158728e-01;1.243214967981693814e-01
-1.248079600387008048e+00;-7.070590339430963267e-01
4.239165918171907133e-01;2.615650539616571346e-01
9.389581757648015614e-01;1.006704663255077126e+00
1.550422694978871085e+00;1.027194514683960058e+00
1.729706255286258765e+00;2.124159902173951675e+00
-1.449770280383553933e+00;-9.563209565168948600e-01
3.397708260650835702e-03;-3.622101646228768207e-02
1.935190316881677253e-01;3.060743983494350617e-01
2.321834675687620142e-01;-7.276043959924391111e-03
1.112416757435820580e+00;-1.541623076422793948e-01
2.360555686900778660e+00;2.149888229438102982e+00
1.609014733167084987e+00;1.576995243630408217e+00
6.805011234496455286e-01;1.628308393899041140e-01
-1.369175501596832656e-01;7.154137098793700300e-02
-1.815699269006556316e+00;-1.918892790821852712e+00
7.463785442772919998e-01;1.162186711881593837e+00
1.212902295435507094e+00;1.085906571502944562e+00
1.798754630244258079e-01;5.447358377292237375e-01
-2.424304219228841928e-01;-3.895753910762685401e-01
-4.678820382398471422e-02;-3.276555805572972657e-01
7.938695817577433589e-01;6.182901798338628074e-01
1.366575510522750836e+00;1.429755447381690248e+00
4.116473581289867845e-01;9.311126457433434034e-01
1.606912300483213096e+00;7.421147144597358691e-01
1.249949710978335959e+00;1.651221102906239580e+00
-2.698952526721219991e-01;-2.586800056217232191e-01
4.664847953275371717e-01;-4.272545355033210979e-01
1.066216641233078549e-01;-2.357823660057274673e-01
1.148615431568994760e-01;-4.407397209262118865e-01
3.103664626414433525e-01;1.821194901933975707e+00
2.109930841554711112e+00;1.412281687668501817e+00
2.950022466702541535e-01;4.874390718476253465e-02
-8.787026946817746431e-01;-4.817685740963676966e-01
-2.678606594453724066e-01;2.472398104688684484e-01
-1.714199092957786538e-02;4.208540917658343816e-01
4.053895868225194099e-01;2.759730247709822892e-01
6.399520204024137238e-01;7.175615914770496762e-01
-3.659967389290290085e-01;-4.954214573241644826e-01
1.294075302091040269e+00;1.503850396290051350e+00
-6.272843886230093924e-01;-5.990168510133162538e-01
-6.684286620639141585e-01;-1.283816901078232986e+00
-7.082551478886233154e-01;2.471715467969937130e-01
3.266547552760512008e-01;-3.788370962234156036e-01
-6.004947875471593477e-01;-7.688693483024566788e-01
3.202982602162784409e-01;3.569099761875165755e-01
1.915983065469787361e-01;5.563014145068172905e-02
-3.452435292775508091e-01;-6.647077763095462499e-01
-5.193823001398565342e-01;-1.001423099408190076e+00
-1.173537940902627863e+00;-1.298406420904481440e+00
-5.563442892346249780e-01;9.358360366298437705e-02
-4.610815299313197335e-01;-9.131911475789604715e-01
1.119974794381160432e+00;1.237908530870065693e+00
9.062199614692478811e-01;4.840921032701263615e-01
-7.311677192632604072e-01;-2.809840205174022332e-01
4.721444113147015287e-01;9.698442660725434816e-01
-1.237689972744653866e-01;3.593871088378568224e-02
1.061431711617960433e-01;-4.364727095513864369e-02
9.656488574195155605e-01;8.125507320928727628e-01
-1.348478177756394780e+00;-8.593346839848574614e-01
-1.803111497565769827e+00;-2.273999548030676277e+00
-2.459901537903497193e-01;-3.754947893528745029e-01
9.392834324229792919e-01;8.918818291808067178e-01
-9.085363398411655522e-01;-1.220511469143693573e+00
1.140846510319067031e+00;1.617714702657335746e+00
7.412149004874801772e-01;7.279594015723666045e-01
1.160441591348635448e+00;1.269402980206196352e+00
-1.037404091730961042e+00;-1.158709798853235107e+00
4.865304815118298709e-01;9.550733230546849528e-01
-1.178391281236561117e+00;-8.200723982920469224e-01
-1.226035717015878657e+00;-1.984249974691383755e+00
3.608951659794114031e-01;8.402840533011237678e-01
-1.129040416959572690e+00;-8.092274854589717181e-01
-1.196725737276885582e+00;-7.600945157643329564e-01
-3.568727890843795270e-01;-3.935299131037414133e-01
-2.987833199599708722e-01;-9.269165435927527730e-01
8.402057657637097554e-01;1.213750405685126710e+00
7.573486741073850448e-01;9.338122662370114124e-01
6.240998116225997261e-02;5.857119057870086021e-01
1.664006559750839775e+00;1.696838006201118132e+00
-1.256594567353027214e+00;-1.703776599252548651e+00
4.826518457624352082e-02;4.161127869038404037e-01
