-8.582274015693747149e-01;-8.646650066987271455e-01
9.303079581782720542e-01;8.498654829167699987e-01
1.321434447785095445e+00;1.322461841329421128e+00
-9.230362232564599534e-01;-8.564503446365844264e-01
2.480058805848603387e-01;2.584434502546812396e-01
1.864867710247563037e-01;1.409244728334698160e-01
1.586305556752710677e+00;1.506181238361573138e+00
-1.215478957978485708e+00;-1.290477885243175971e+00
-6.440669450441705024e-01;-7.637534148254073729e-01
-8.432647297886178839e-01;-9.321603843640078324e-01
5.446042298759383726e-01;3.933916560206284219e-01
2.400016794779250562e-01;1.159551317232356410e-01
-3.990565371913007975e-01;-4.060997855520366850e-01
-1.361246830267885510e+00;-1.316663910373323088e+00
-1.882528989274762976e+00;-1.908138885375084914e+00
-9.312691053655023365e-01;-8.188242068769739923e-01
-3.583114488069162884e-01;-3.475463859443604364e-01
-1.782217218981723694e-01;-1.714940311825745578e-01
-2.553059832300966225e-01;-4.401713481426427488e-01
-1.340012899472813768e+00;-1.246981228385694696e+00
-3.416238468548521978e-01;-4.304920387947013261e-01
-5.593376159464489294e-01;-4.554250995687660897e-01
-1.191225794123756732e+00;-1.233502681111817267e+00
8.377170305502330550e-01;7.886964485433890504e-01
4.349964756223303475e-01;3.307412775877429101e-01
-1.294336046977177634e+00;-1.329260707332291958e+00
2.787323541496494195e-01;4.025990457530052580e-01
-9.474653190188413454e-01;-8.772744788664005311e-01
-5.690568914591761507e-01;-4.316314979978497224e-01
2.316210448809270961e+00;2.313363666894932891e+00
-1.166344328682491049e+00;-1.063955378388317774e+00
2.416000370642068962e+00;2.421714346088464254e+00
-9.408394489165289309e-01;-1.031992438724651739e+00
-1.146414831819060481e-01;-2.320961827754840778e-01
8.485483526155200851e-01;8.077752191899756351e-01
2.697447949650368937e-01;3.869262774327240639e-01
-4.440760218691673367e-01;-2.802517833059580687e-01
3.681986257368368709e-01;4.067501591740217415e-01
2.186787155408401184e-01;2.156397880403139733e-01
-1.020476632585636534e-01;-6.486223126490492374e-02
2.976028084940331997e-01;3.119378132389881708e-01
2.170563430783244985e-01;1.752526885777659360e-01
1.186359084104293693e+00;1.137476258752180502e+00
9.822215770144280267e-01;1.090828591038685014e+00
1.330992294309214063e+00;1.248312426999854452e+00
-2.959490152420345410e-01;-1.673060469332953992e-01
1.460175657174493935e+00;1.600260045464616532e+00
1.025198470367606057e-01;-4.065903455492166606e-03
-3.947077900566078323e-01;-4.774669812149720527e-01
2.420076101531221546e+00;2.537625395889350877e+00
-8.974479723642243556e-01;-9.547491698301738827e-01
-1.430637906657382219e+00;-1.330080702195814313e+00
2.339679851687347656e-01;3.335150478739745128e-01
1.285453473547908843e+00;1.255547443098880667e+00
3.590789356015702261e-01;4.885638917673946757e-01
2.768005318116362190e-01;2.263356494523297291e-01
-2.862730416803885986e-02;-5.371350773088374303e-02
1.055939918769298824e+00;1.124705844448814940e+00
1.586841688530251204e+00;1.554444306525908592e+00
-2.071218582650382167e+00;-1.982336697298388462e+00
1.116568934799076596e+00;1.078802430379102395e+00
-5.794574183229584952e-01;-4.662414757363286255e-01
-7.103963274050475452e-01;-6.948720840955453504e-01
1.110212075373340906e-01;1.894820047763711990e-01
1.537460545744746554e+00;1.478461656066011543e+00
1.586725732135824407e-01;1.307399743903552292e-01
4.260639122678002710e-01;4.863192559529515013e-01
-1.324241043301173315e+00;-1.314085957869884025e+00
2.739759524700143833e-01;3.000668247449788106e-01
1.823365364034608138e-01;2.594628015784279929e-01
1.533443790965400622e+00;1.499725704905690682e+00
-6.306450919590936843e-01;-5.541415632736901298e-01
3.513256859242647745e-01;4.281349506071339128e-01
-4.275722569505740478e-01;-3.644791931836450227e-01
8.499215748158510664e-01;9.572145046212759967e-01
1.051412584041476972e+00;1.003670304519584944e+00
-3.732145248012207484e-01;-4.500564180190290697e-01
1.030112266049648007e+00;9.444546025732060146e-01
-1.284750108866724583e+00;-1.166420853341101571e+00
2.625618419403748516e-01;1.854362607041258604e-01
-3.192391581430112923e-01;-3.083667657908117921e-01
1.018420518584421286e+00;9.444454055324915664e-01
1.573662534370114108e-01;2.450996470691993168e-01
-2.071317623904160854e+00;-1.987971547331350175e+00
5.448028806639410027e-01;6.092196125802017415e-01
-9.684556498871640939e-02;-1.836619848545958944e-01
-2.465605090197722782e-01;-8.677345704879116384e-02
-2.658115224012157496e-01;-2.811522321457042284e-01
-9.876538067885291816e-02;-2.356657781205874144e-02
-8.154310780065450182e-01;-7.779778920224480476e-01
1.784957318572109930e+00;1.748229976962691667e+00
-7.887448288639326011e-01;-7.978427640753046335e-01
7.824926700474366115e-01;7.721648047778659762e-01
-1.316031438940790554e+00;-1.365621124864627056e+00
6.303839264869031123e-01;7.002731187704077653e-01
1.202024951289662746e-01;-1.371871319155235774e-02
1.227324951671054709e+00;1.160686219808640729e+00
-9.471639721643468346e-02;1.307496005116239868e-01
-6.877504456761614204e-02;-1.816204628973011326e-01
1.679178999009325102e+00;1.697647072817002112e+00
4.055855643997235971e-01;3.814205815754591056e-01
4.621190383667879709e-01;4.444860898295029950e-01
7.346846246057311403e-01;6.702348913859487167e-01
-5.996719738687705803e-01;-4.836786479272358052e-01
-5.918664709042166239e-01;-6.031587155865013594e-01
1.559357783284228971e-01;-1.052116100855996911e-01
1.055192942224559144e-01;3.644474389923149649e-02
1.087412344088179328e+00;1.115202826862962571e+00
8.447888739276236958e-01;8.290519495696225816e-01
4.872166623766661653e-01;4.020378712245717967e-01
5.203742576163785660e-01;3.780128880049958284e-01
3.105277179013528066e-01;2.625076187116325288e-01
-1.159039123793552672e+00;-1.121304833204076257e+00
1.650853684517324504e+00;1.731932844769662472e+00
-1.734077345011205695e+00;-1.719576359407740451e+00
1.960319638586417723e-01;1.092129148165708469e-01
1.395771632715553899e-02;5.631049362184632756e-02
-1.356535179065428087e+00;-1.180249650204723055e+00
1.232602643122671315e+00;9.744260934772817073e-01
3.261650658890524190e-01;1.036913936153642662e-01
1.972203690879477389e-01;3.397849273152976912e-01
2.376641296958167948e-01;3.649326241800714410e-01
-3.664696916636184243e-01;-4.098251498563862949e-01
-5.254094642416208272e-01;-5.280982102318501070e-01
-1.131031559885618543e-01;-4.788385318529795459e-02
-9.810326290984158204e-01;-1.150035201844172406e+00
6.842189653864910737e-01;6.743574459174608293e-01
-6.825507496126020923e-01;-7.010792481876927384e-01
-7.915938767226208261e-01;-8.769765521615501269e-01
-7.115396219588983051e-01;-6.479016065620464282e-01
-5.216148271303833184e-01;-4.480934455928579641e-01
